Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
8631	SKAP1	src kinase associated phosphoprotein 1	NM_001075099, NM_003726	NP_001068567.1, NP_003717.3	ENSG00000141293	chr17:43569596 - 43862481	immune response;membrane;nucleus	Protein Kinase,  Stability
6502	SKP2	S-phase kinase-associated protein 2 (p45)	NM_005983, NM_032637	NP_005974.2, NP_116026.1	ENSG00000145604	chr5:36188121 - 36217890	cell proliferation;G1/S transition of mitotic cell cycle;protein binding;regulation of progression through cell cycle;ubiquitin cycle	NOTCH,  Stability
7884	SLBP	stem-loop (histone) binding protein	NM_006527	NP_006518.1	ENSG00000163950	chr4:1665121 - 1683713	histone mRNA 3'-end processing;mRNA binding;mRNA processing;nucleus;ribonucleoprotein complex	Stability
6555	SLC10A2	solute carrier family 10 (sodium/bile acid cotransporter family), member 2	NM_000452	NP_000443.1	ENSG00000125255	chr13:102496483 - 102516600	bile acid:sodium symporter activity;integral to plasma membrane;ion transport;organic anion transport;plasma membrane;sodium ion binding;sodium ion transport;symporter activity	Stability
6566	SLC16A1	solute carrier family 16, member 1 (monocarboxylic acid transporter 1)	NM_003051	NP_003042.3	ENSG00000155380	chr1:113258035 - 113273453	integral to membrane;membrane;membrane fraction;mevalonate transport;mevalonate transporter activity;monocarboxylate porter activity;organic anion transport;protein binding;symporter activity;transport;transporter activity	Stability
9356	SLC22A6	solute carrier family 22 (organic anion transporter), member 6	NM_004790, NM_153276, NM_153277, NM_153278	NP_004781.2, NP_695008.1, NP_695009.1, NP_695010.1	ENSG00000197901	chr11:62500841 - 62508738	alpha-ketoglutarate transport;integral to membrane;integral to plasma membrane;ion transport;ion transporter activity;membrane;membrane fraction;organic anion transport;organic anion transporter activity	Stability
6518	SLC2A5	solute carrier family 2 (facilitated glucose/fructose transporter), member 5	NM_003039	NP_003030.1	ENSG00000142583	chr1:9020231 - 9052182	carbohydrate metabolic process;carbohydrate transport;fructose transport;fructose transporter activity;glucose transport;glucose transporter activity;integral to membrane;membrane;plasma membrane;sugar porter activity;transporter activity	Stability
23516	SLC39A14	solute carrier family 39 (zinc transporter), member 14	NM_001128431, NM_015359	NP_001121903.1, NP_056174.2	ENSG00000104635	chr8:22318168 - 22333156	membrane;metal ion transport;metal ion transporter activity	Stability
6521	SLC4A1	solute carrier family 4, anion exchanger, member 1 (erythrocyte membrane protein band 3, Diego blood group)	NM_000342	NP_000333.1	ENSG00000004939	chr17:39683351 - 39695760	anion transport;anion transporter activity;cell ion homeostasis;cortical cytoskeleton;inorganic anion exchanger activity;integral to membrane;integral to plasma membrane;membrane;protein binding	Stability,  Tumor Suppressor
8671	SLC4A4	solute carrier family 4, sodium bicarbonate cotransporter, member 4	NM_001098484, NM_003759	NP_001091954.1, NP_003750.1	ENSG00000080493	chr4:72321157 - 72651628	anion transport;inorganic anion exchanger activity;integral to membrane;integral to plasma membrane;membrane;sodium ion binding;sodium ion transport;sodium:bicarbonate symporter activity;symporter activity	Stability
8884	SLC5A6	solute carrier family 5 (sodium-dependent vitamin transporter), member 6	NM_021095	NP_066918.1	ENSG00000138074	chr2:27276807 - 27284022	integral to plasma membrane;ion transport;membrane;membrane fraction;sodium ion binding;sodium ion transport;sodium-dependent multivitamin transporter activity;symporter activity;transporter activity	Stability
6532	SLC6A4	solute carrier family 6 (neurotransmitter transporter, serotonin), member 4	NM_001045	NP_001036.1	ENSG00000108576	chr17:25549599 - 25573102	integral to plasma membrane;membrane;monoamine transport;monoamine transporter activity;neurotransmitter uptake;protein binding;serotonin transport;serotonin transporter activity;serotonin:sodium symporter activity;symporter activity	Stability
4087	SMAD2	SMAD family member 2	NM_001003652	NP_005892.1	ENSG00000175387	chr18:43622195 - 43677125	anterior/posterior pattern formation;cell fate commitment;double-stranded DNA binding;intracellular;intracellular signaling cascade;mesoderm formation;nucleus;paraxial mesoderm morphogenesis;positive regulation of transcription from RNA polymerase II promoter;regulation of binding;transcription;transcription factor binding;transcription factor complex;transcriptional activator activity;transforming growth factor beta receptor signaling pathway	Alpha6Beta4 Integrin,  EGFR1,  TGFBR,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor
4088	SMAD3	SMAD family member 3	NM_005902	NP_005893.1	ENSG00000166949	chr15:65145546 - 65269928	double-stranded DNA binding;intracellular;mesoderm formation;negative regulation of transcription from RNA polymerase II promoter;nucleus;paraxial mesoderm morphogenesis;plasma membrane;positive regulation of transcription from RNA polymerase II promoter;regulation of binding;regulation of epithelial cell proliferation;regulation of immune response;regulation of striated muscle development;regulation of transforming growth factor beta receptor signaling pathway;T cell activation;transcription;transcription 	Alpha6Beta4 Integrin,  Androgen Receptor,  EGFR1,  ID,  NOTCH,  TGFBR,  Wnt,  Protein Kinase,  Stability,  Tumor Suppressor
4089	SMAD4	SMAD family member 4	NM_005359	NP_005350.1	ENSG00000141646	chr18:46827414 - 46858835	anterior/posterior pattern formation;cytoplasm;gastrulation (sensu Mammalia);intracellular;kidney development;negative regulation of cell proliferation;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of binding;SMAD protein complex assembly;transcription;transcription cofactor activity;transcription factor activity;transcription factor complex;transcriptional activator activity;ureteric bud branching	Androgen Receptor,  NOTCH,  TGFBR,  Wnt,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation
8243	SMC1A	structural maintenance of chromosomes 1A	NM_006306	NP_006297.2	ENSG00000072501	chrX:53423748 - 53466274	ATP binding;ATPase activity;cell cycle;cell cycle checkpoint;cell division;chromatin binding;chromosome;chromosome organization and biogenesis;chromosome segregation;cohesin core heterodimer;condensed nuclear chromosome;DNA damage response, signal transduction;DNA metabolic process;DNA repair;kinetochore;meiosis;microtubule motor activity;mitotic sister chromatid cohesion;mitotic spindle organization and biogenesis;nucleotide binding;nucleus;protein binding;protein heterodimerization activity;response to ra	Stability
9126	SMC3	structural maintenance of chromosomes 3	NM_005445	NP_005436.1	ENSG00000108055	chr10:112317564 - 112354050	ATP binding;ATPase activity;basement membrane;cell cycle;cell division;cohesin complex;cytoplasm;DNA mediated transformation;DNA repair;dynein binding;meiosis;microtubule motor activity;mitosis;mitotic spindle organization and biogenesis;nuclear chromosome;nuclear matrix;nucleotide binding;nucleus;protein heterodimerization activity;regulation of transcription, DNA-dependent;sequence-specific DNA binding;signal transduction;sister chromatid cohesion;spindle pole;transcription factor activity	Stability
23137	SMC5	structural maintenance of chromosomes 5	NM_015110	NP_055925.2	ENSG00000198887	chr9:72063814 - 72157067	ATP binding;chromosome;DNA recombination;DNA repair;nucleotide binding;nucleus	Stability
79677	SMC6	structural maintenance of chromosomes 6	NM_024624	NP_078900.1	ENSG00000163029	chr2:17710246 - 17790694	ATP binding;chromosome;DNA recombination;DNA repair;intracellular;nucleotide binding;nucleus	Stability
23049	SMG1	-	NM_015092	NP_055907.3	ENSG00000157106	chr16:18728391 - 18844864	cytoplasm;DNA repair;inositol or phosphatidylinositol kinase activity;manganese ion binding;metal ion binding;mRNA catabolic process, nonsense-mediated decay;mRNA export from nucleus;nucleus;peptidyl-serine phosphorylation;phosphoinositide phosphorylation;protein amino acid autophosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Stability
23381	SMG5	Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)	NM_015327	NP_056142.2	ENSG00000198952	chr1:154487001 - 154519095	cytoplasm;mRNA catabolic process, nonsense-mediated decay;mRNA export from nucleus;nucleus;protein binding;protein phosphatase 2A binding;regulation of dephosphorylation	Stability
6606	SMN1	survival of motor neuron 1, telomeric			ENSG00000197929	chr5:null	Cajal body;cytoplasm;mRNA processing;nucleus;protein binding;RNA binding;RNA splicing;spliceosome;spliceosome assembly	Stability
64750	SMURF2	SMAD specific E3 ubiquitin protein ligase 2	NM_022739	NP_073576.1	ENSG00000108854	chr17:59972427 - 60088460	intracellular;ligase activity;negative regulation of transcription;nucleus;protein binding;protein modification process;regulation of transforming growth factor beta receptor signaling pathway;ubiquitin cycle;ubiquitin ligase complex;ubiquitin-dependent protein catabolic process;ubiquitin-protein ligase activity	TGFBR,  Stability
6622	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	NM_000345, NM_007308	NP_000336.1, NP_009292.1	ENSG00000145335	chr4:90866801 - 90975841	anti-apoptosis;central nervous system development;cytoplasm;protein binding	EGFR1,  Stability
8651	SOCS1	suppressor of cytokine signaling 1	NM_003745	NP_003736.1	ENSG00000185338	chr16:11256200 - 11256836	cytokine and chemokine mediated signaling pathway;cytoplasm;insulin-like growth factor receptor binding;intracellular signaling cascade;JAK-STAT cascade;negative regulation of insulin receptor signaling pathway;negative regulation of JAK-STAT cascade;negative regulation of tyrosine phosphorylation of Stat3 protein;protein kinase binding;protein kinase inhibitor activity;regulation of cell growth;regulation of protein amino acid phosphorylation;ubiquitin cycle	EGFR1,  Kit Receptor,  Protein Kinase,  Stability,  Tumor Suppressor
6647	SOD1	superoxide dismutase 1, soluble (amyotrophic lateral sclerosis 1 (adult))	NM_000454	NP_000445.1	ENSG00000142168	chr21:31953953 - 31962762	antioxidant activity;copper ion binding;copper, zinc superoxide dismutase activity;cytoplasm;metal ion binding;nervous system development;oxidoreductase activity;response to oxidative stress;superoxide metabolic process;zinc ion binding	Protein Kinase,  Stability
6648	SOD2	superoxide dismutase 2, mitochondrial	NM_001024466, NM_000636	NP_001019637.1, NP_001019636.1	ENSG00000112096	chr6:160023514 - 160034189	age-dependent response to reactive oxygen species;manganese ion binding;manganese superoxide dismutase activity;metal ion binding;mitochondrial inner membrane;mitochondrion;oxidoreductase activity;regulation of transcription from RNA polymerase II promoter;response to oxidative stress;response to superoxide;superoxide dismutase activity;superoxide metabolic process	Stability,  Tumor Suppressor
6667	SP1	Sp1 transcription factor	NM_138473	NP_612482.2	ENSG00000185591	chr12:52060342 - 52091291	double-stranded DNA binding;intracellular;metal ion binding;nucleus;positive regulation of global transcription from RNA polymerase II promoter;positive regulation of transcription, DNA-dependent;protein C-terminus binding;protein homodimerization activity;RNA polymerase II transcription factor activity;sequence-specific DNA binding;transcription;transcription factor activity;transcriptional activator activity;zinc ion binding	Androgen Receptor,  EGFR1,  TGFBR,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
79582	SPAG16	sperm associated antigen 16	NM_001025436, NM_024532	NP_001020607.1, NP_078808.3	ENSG00000144451	chr2:213857452 - 214983284	cytoplasm;flagellar axoneme;flagellum;microtubule;nucleus;protein binding;spermatogenesis	Stability
6683	SPAST	spastin	NM_014946, NM_199436	NP_055761.2, NP_955468.1	ENSG00000021574	chr2:32142404 - 32233069	ATP binding;nucleoside-triphosphatase activity;nucleotide binding;nucleus	Stability
10927	SPIN1	spindlin 1	NM_006717	NP_006708.2	ENSG00000106723	chr9:90231274 - 90280012	cell cycle;gamete generation;multicellular organismal development;nucleus	Stability
6696	SPP1	secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)	NM_000582, NM_001040058, NM_001040060	NP_000573.1, NP_001035147.1, NP_001035149.1	ENSG00000118785	chr4:89117071 - 89123072	anti-apoptosis;cell adhesion;cell-matrix adhesion;cytokine activity;extracellular region;extracellular space;integrin binding;negative regulation of bone mineralization;ossification;protein binding;proteinaceous extracellular matrix	Stability,  Tumor Suppressor,  Entrez Query:Oncogene
80176	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1	NM_025106	NP_079382.2	ENSG00000171621	chr1:9338537 - 9350221	intracellular signaling cascade	Stability
6710	SPTB	spectrin, beta, erythrocytic (includes spherocytosis, clinical type I)	NM_001024858, NM_000347	NP_001020029.1, NP_000338.3	ENSG00000070182	chr14:64285776 - 64359565	actin binding;actin filament binding;barbed-end actin filament capping;cytoskeleton;membrane fraction;plasma membrane;protein binding;protein complex;spectrin;structural constituent of cytoskeleton	Stability
6714	SRC	v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)	NM_198291	NP_938033.1	ENSG00000197122	chr20:35445970 - 35465196	ATP binding;integral to membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein binding;protein kinase cascade;protein-tyrosine kinase activity;receptor activity;SH2 domain binding;SH3/SH2 adaptor activity;signal complex formation;transferase activity	Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene
6760	SS18	synovial sarcoma translocation, chromosome 18	NM_005637, NM_001007559	NP_005628.2, NP_001007560.1	ENSG00000141380	chr18:21852315 - 21924531	nucleus	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Entrez Query:Oncogene,  Translocation
6741	SSB	Sjogren syndrome antigen B (autoantigen La)	NM_003142	NP_003133.1	ENSG00000138385	chr2:170365716 - 170376512	histone mRNA metabolic process;mRNA binding;nucleotide binding;nucleus;protein binding;ribonucleoprotein complex;RNA processing;transcription from RNA polymerase III promoter;tRNA binding;tRNA modification	Stability
6742	SSBP1	single-stranded DNA binding protein 1	NM_003143	NP_003134.1	ENSG00000106028	chr7:141085435 - 141096623	DNA binding;DNA replication;mitochondrion;single-stranded DNA binding	Stability
23635	SSBP2	single-stranded DNA binding protein 2	NM_012446	NP_036578.2	ENSG00000145687	chr5:80752078 - 81082617	cytoplasm;DNA binding;nucleus;regulation of transcription;single-stranded DNA binding;transcription regulator activity	Stability,  Tumor Suppressor
6749	SSRP1	structure specific recognition protein 1	NM_003146	NP_003137.1	ENSG00000149136	chr11:56850456 - 56859171	chromatin;chromosome;DNA binding;DNA repair;DNA replication;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription	Stability
6774	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	NM_213662, NM_139276, NM_003150	NP_998827.1, NP_644805.1, NP_003141.2	ENSG00000168610	chr17:37721288 - 37754060	acute-phase response;calcium ion binding;cell motility;cytokine and chemokine mediated signaling pathway;cytoplasm;hematopoietin/interferon-class (D200-domain) cytokine receptor signal transducer activity;intracellular signaling cascade;JAK-STAT cascade;negative regulation of transcription from RNA polymerase II promoter;nervous system development;nucleus;signal transducer activity;transcription factor activity;transcription factor binding	Androgen Receptor,  EGFR1,  NOTCH,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
6778	STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	NM_003153	NP_003144.3	ENSG00000166888	chr12:55776621 - 55788328	calcium ion binding;cytoplasm;intracellular signaling cascade;negative regulation of T-helper 2 type immune response;nucleus;positive regulation of isotype switching to IgE isotypes;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of cell proliferation;regulation of transcription, DNA-dependent;sequence-specific DNA binding;signal transducer activity;signal transduction;transcription;transcription factor activity	Stability
6781	STC1	stanniocalcin 1	NM_003155	NP_003146.1	ENSG00000159167	chr8:23758227 - 23767981	calcium ion homeostasis;cell surface receptor linked signal transduction;cell-cell signaling;extracellular region;extracellular space;hormone activity;response to nutrient	Stability
6786	STIM1	stromal interaction molecule 1	NM_003156	NP_003147.2	ENSG00000167323	chr11:3834076 - 4069604	activation of store-operated calcium channel activity;calcium ion binding;detection of calcium ion;endoplasmic reticulum;integral to endoplasmic reticulum membrane;integral to plasma membrane;ion transport;membrane;protein binding;regulation of calcium ion transport	Stability,  Tumor Suppressor
57620	STIM2	stromal interaction molecule 2	NM_020860	NP_065911.2	ENSG00000109689	chr4:26471677 - 26633716	calcium ion binding;calcium ion transport;endoplasmic reticulum;integral to endoplasmic reticulum membrane;integral to membrane;ion transport;membrane;negative regulation of calcium ion transport via store-operated calcium channel;protein binding	Stability
6789	STK4	serine/threonine kinase 4	NM_006282	NP_006273.1	ENSG00000101109	chr20:43028623 - 43137231	apoptosis;ATP binding;cell morphogenesis;cell surface receptor linked signal transduction;integral to membrane;magnesium ion binding;nucleotide binding;nucleus;peptidyl-serine phosphorylation;positive regulation of apoptosis;protein amino acid autophosphorylation;protein amino acid phosphorylation;protein homodimerization activity;protein kinase cascade;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transduction;transcription factor binding;transferase activity	Protein Kinase,  Stability,  Tumor Suppressor
50861	STMN3	stathmin-like 3	NM_015894	NP_056978.2	ENSG00000197457	chr20:61743134 - 61755142	intracellular signaling cascade;nervous system development	Stability
10273	STUB1	STIP1 homology and U-box containing protein 1	NM_005861	NP_005852.2	ENSG00000103266	chr16:670526 - 672490	cytoplasm;Hsp70 protein binding;Hsp70/Hsc70 protein inhibitor activity;Hsp90 protein binding;ligase activity;positive regulation of proteasomal ubiquitin-dependent protein catabolic process;positive regulation of protein ubiquitination;proteasomal ubiquitin-dependent protein catabolic process;protein binding, bridging;protein folding;protein homodimerization activity;protein maturation;protein polyubiquitination;regulation of glucocorticoid metabolic process;SMAD binding;TPR domain binding;ubiquitin conjuga	Androgen Receptor,  Stability
6817	SULT1A1	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1	NM_177536, NM_177534	NP_803880.1, NP_803878.1	ENSG00000196502	chr16:28524642 - 28527677	amine metabolic process;aryl sulfotransferase activity;catecholamine metabolic process;lipid metabolic process;steroid metabolic process;sulfotransferase activity;transferase activity	Stability
7341	SUMO1	SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae)	NM_001005781, NM_001005782	NP_003343.1, NP_001005782.1	ENSG00000116030	chr2:202780220 - 202811419	DNA repair;negative regulation of transcription;negative regulation of transcription factor activity;nuclear pore;nucleus;protein modification process;protein sumoylation;SUMO conjugating enzyme activity;transcription factor binding;ubiquitin cycle	Stability,  Tumor Suppressor
6613	SUMO2	SMT3 suppressor of mif two 3 homolog 2 (S. cerevisiae)	NM_006937, NM_001005849	NP_008868.3, NP_001005849.1	ENSG00000180283	chr17:70676028 - 70690524	nucleus;protein binding;protein modification process;ubiquitin cycle	Stability
6612	SUMO3	SMT3 suppressor of mif two 3 homolog 3 (S. cerevisiae)	NM_006936	NP_008867.2	ENSG00000184900	chr21:45051293 - 45062311	kinetochore;protein binding;protein modification process;ubiquitin cycle	Stability
387082	SUMO4	SMT3 suppressor of mif two 3 homolog 4 (S. cerevisiae)	NM_001002255	NP_001002255.1	null	chr6:149763220 - 149763508	nucleus;protein modification process;ubiquitin cycle	Stability
11198	SUPT16H	suppressor of Ty 16 homolog (S. cerevisiae)	NM_007192	NP_009123.1	ENSG00000092201	chr14:20890671 - 20921926	chromosome;DNA repair;DNA replication;metalloexopeptidase activity;nucleosome disassembly;nucleus;positive transcription elongation factor activity;proteolysis;regulation of transcription, DNA-dependent;transcription;transcription from RNA polymerase II promoter	Stability
6832	SUPV3L1	suppressor of var1, 3-like 1 (S. cerevisiae)	NM_003171	NP_003162.2	ENSG00000156502	chr10:70610053 - 70638797	ATP binding;helicase activity;mitochondrion;RNA binding	Stability
6839	SUV39H1	suppressor of variegation 3-9 homolog 1 (Drosophila)	NM_003173	NP_003164.1	ENSG00000101945	chrX:48440119 - 48450905	cell cycle;cell differentiation;chromatin;chromatin assembly or disassembly;chromatin binding;chromatin modification;chromosome;chromosome, telomeric region;condensed nuclear chromosome;histone lysine N-methyltransferase activity (H3-K9 specific);histone-lysine N-methyltransferase activity;nucleus;protein binding;regulation of transcription, DNA-dependent;S-adenosylmethionine-dependent methyltransferase activity;transcription;transferase activity;zinc ion binding	Stability
10492	SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein	NM_006372	NP_006363.3	ENSG00000135316	chr6:86381192 - 86407876	cytoplasm;endoplasmic reticulum;mRNA processing;nucleic acid binding;nucleotide binding;nucleus;poly(A) binding;protein binding;RNA binding;RNA splicing;spliceosome	Stability
6857	SYT1	synaptotagmin I	NM_005639	NP_005630.1	ENSG00000067715	chr12:78135430 - 78367035	calcium ion binding;detection of calcium ion;integral to membrane;low-density lipoprotein receptor binding;neuron projection;neurotransmitter secretion;phosphatidylinositol binding;phospholipid binding;presynaptic membrane;protein binding;protein homooligomerization;regulation of exocytosis;secretory granule;synapse;synaptic transmission;synaptic vesicle membrane;syntaxin-1 binding;transport;transporter activity	Stability
10460	TACC3	transforming, acidic coiled-coil containing protein 3	NM_006342	NP_006333.1	ENSG00000013810	chr4:1694946 - 1716538	cytoplasm;cytoplasmic sequestering of transcription factor;hemopoiesis;regulation of progression through cell cycle;response to stress	Stability
6879	TAF7	TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa	NM_005642	NP_005633.2	ENSG00000178913	chr5:140678745 - 140679795	estrogen receptor signaling pathway;general RNA polymerase II transcription factor activity;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription coactivator activity;transcription factor activity;transcription factor TFIID complex;transcription from RNA polymerase II promoter	Protein Kinase,  Stability
57551	TAOK1	TAO kinase 1	NM_020791	NP_065842.1	ENSG00000160551	chr17:24802692 - 24894166	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase,  Stability
9344	TAOK2	TAO kinase 2	NM_016151, NM_004783	NP_057235.2, NP_004774.1	ENSG00000149930	chr16:29896594 - 29906802	actin cytoskeleton organization and biogenesis;activation of MAPKK activity;apoptosis;ATP binding;cell migration;cytoplasmic membrane-bound vesicle;focal adhesion formation;integral to membrane;magnesium ion binding;membrane;nucleotide binding;positive regulation of JNK cascade;protein amino acid phosphorylation;protein serine/threonine kinase activity;protein targeting to membrane;regulation of cell growth;regulation of cell shape;response to stress;transferase activity	Stability
6892	TAPBP	TAP binding protein (tapasin)	NM_172209, NM_003190, NM_172208	NP_757346.1, NP_003181.3, NP_757345.1	ENSG00000112493	chr6:33377514 - 33389796	antigen processing and presentation of endogenous peptide antigen via MHC class I;endoplasmic reticulum;endoplasmic reticulum membrane;Golgi membrane;immune response;integral to membrane;membrane;MHC class I peptide loading complex;MHC class I protein binding;microsome;peptide antigen binding;peptide antigen stabilization;peptide antigen-transporting ATPase activity;protein complex assembly;retrograde vesicle-mediated transport, Golgi to ER;TAP1 binding;TAP2 binding;unfolded protein binding	Stability
23435	TARDBP	TAR DNA binding protein	NM_007375	NP_031401.1	ENSG00000120948	chr1:10996371 - 11005298	microtubule binding;mitosis;mRNA processing;nucleotide binding;nucleus;protein binding;regulation of transcription, DNA-dependent;RNA binding;RNA splicing;transcription;transcription factor activity;transcription from RNA polymerase II promoter	Stability
219899	TBCEL	tubulin folding cofactor E-like	NM_152715	NP_689928.3	ENSG00000154114	chr11:120421609 - 120463015	cytoskeleton;protein binding;protein modification process	Stability
6908	TBP	TATA box binding protein	NM_003194	NP_003185.1	ENSG00000112592	chr6:170708042 - 170723278	binding;cell death;DNA binding;general RNA polymerase II transcription factor activity;nucleus;protein binding;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity;transcription;transcription factor TFIID complex;transcription initiation from RNA polymerase II promoter	Wnt,  Stability
55775	TDP1	tyrosyl-DNA phosphodiesterase 1	NM_018319	NP_060789.2	ENSG00000042088	chr14:89499211 - 89579240	DNA repair;hydrolase activity;nucleus;phosphoric diester hydrolase activity;tyrosyl-DNA phosphodiesterase activity	Stability
7012	TERC	telomerase RNA component			null	chr3:null		Hahn and Weinberg 2002,  Stability
7013	TERF1	telomeric repeat binding factor (NIMA-interacting) 1	NM_003218, NM_017489	NP_003209.2, NP_059523.2	ENSG00000147601	chr8:74083675 - 74120926	cell cycle;cell division;chromosome;chromosome, telomeric region;DNA binding;double-stranded telomeric DNA binding;identical protein binding;mitosis;nucleus;regulation of transcription;telomere maintenance via telomerase	Hahn and Weinberg 2002,  Stability
7015	TERT	telomerase reverse transcriptase	NM_198255, NM_198253	NP_937986.1, NP_937983.2	ENSG00000164362	chr5:1306842 - 1348104	chromosome;chromosome, telomeric region;DNA binding;nucleus;protein binding;RNA binding;RNA-dependent DNA replication;telomerase holoenzyme complex;telomere maintenance;telomeric DNA binding;telomeric template RNA reverse transcriptase activity;transferase activity	Hahn and Weinberg 2002,  Stability
7020	TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	NM_001042425, NM_001032280, NM_003220	NP_001035890.1, NP_001027451.1, NP_003211.1	ENSG00000137203	chr6:10506635 - 10527669	ectoderm development;nucleus;protein dimerization activity;regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;RNA polymerase II transcription factor activity, enhancer binding;signal transduction;transcription;transcription coactivator activity;transcription factor activity	Wnt,  Stability,  Tumor Suppressor
7035	TFPI	tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor)	NM_001032281, NM_006287	NP_001027452.1, NP_006278.1	ENSG00000003436	chr2:188039907 - 188076740	blood coagulation;extracellular region;protease inhibitor activity;serine-type endopeptidase inhibitor activity	Stability
7980	TFPI2	tissue factor pathway inhibitor 2	NM_006528	NP_006519.1	ENSG00000105825	chr7:93354067 - 93357926	blood coagulation;extracellular matrix structural constituent;extracellular region;proteinaceous extracellular matrix;serine-type endopeptidase inhibitor activity	Stability
7040	TGFB1	transforming growth factor, beta 1	NM_000660	NP_000651.3	ENSG00000105329	chr19:46528796 - 46550789	cell death;cell growth;epithelial to mesenchymal transition;extracellular space;germ cell migration;growth factor activity;inflammatory response;lymph node development;negative regulation of cell proliferation;negative regulation of ossification;negative regulation of progression through cell cycle;negative regulation of transcription;organ morphogenesis;positive regulation of cell proliferation;positive regulation of isotype switching to IgA isotypes;positive regulation of transcription, DNA-dependent;prot	TGFBR,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
7046	TGFBR1	transforming growth factor, beta receptor I (activin A receptor type II-like kinase, 53kDa)	NM_004612	NP_004603.1	ENSG00000106799	chr9:100907308 - 100951408	ATP binding;integral to membrane;integral to plasma membrane;magnesium ion binding;manganese ion binding;membrane;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;receptor activity;regulation of transcription;signal transduction;SMAD binding;transferase activity;transforming growth factor beta binding;transforming growth factor beta receptor activity;transforming growth factor beta receptor activity, type I;transforming growth factor beta receptor complex assem	TGFBR,  Vogelstein and Kinzler 2004,  Stability
7048	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	NM_001024847, NM_003242	NP_001020018.1, NP_003233.4	ENSG00000163513	chr3:30623379 - 30708095	ATP binding;integral to membrane;magnesium ion binding;manganese ion binding;membrane;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transforming growth factor beta receptor activity, type II;transmembrane receptor protein serine/threonine kinase signaling pathway	TGFBR,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability
7054	TH	tyrosine hydroxylase	NM_199293, NM_000360, NM_199292	NP_954987.2, NP_000351.2, NP_954986.2	ENSG00000180176	chr11:2142038 - 2149592	anatomical structure morphogenesis;aromatic amino acid family metabolic process;catecholamine biosynthetic process;iron ion binding;metal ion binding;monooxygenase activity;neurotransmitter biosynthetic process;synaptic transmission;tyrosine 3-monooxygenase activity	Stability
7076	TIMP1	TIMP metallopeptidase inhibitor 1	NM_003254	NP_003245.1	ENSG00000102265	chrX:47327758 - 47331034	enzyme inhibitor activity;erythrocyte maturation;extracellular region;metalloendopeptidase inhibitor activity;multicellular organismal development;negative regulation of membrane protein ectodomain proteolysis;positive regulation of cell proliferation;protein binding;proteinaceous extracellular matrix	Stability
7082	TJP1	tight junction protein 1 (zona occludens 1)	NM_003257, NM_175610	NP_003248.3, NP_783297.2	ENSG00000104067	chr15:27781090 - 27901523	intercellular junction assembly;membrane;membrane fraction;protein binding;septate junction;tight junction	Stability,  Tumor Suppressor
