Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
5501	PPP1CC	protein phosphatase 1, catalytic subunit, gamma isoform	NM_002710	NP_002701.1	ENSG00000186298	chr12:109643263 - 109664895	carbohydrate metabolic process;cell cycle;cell division;glycogen metabolic process;hydrolase activity;iron ion binding;manganese ion binding;metal ion binding;nucleus;phosphoprotein phosphatase activity;protein binding	Protein Kinase
84152	PPP1R1B	protein phosphatase 1, regulatory (inhibitor) subunit 1B (dopamine and cAMP regulated phosphoprotein, DARPP-32)	NM_032192, NM_181505	NP_115568.2, NP_852606.1	ENSG00000131771	chr17:35037171 - 35045644	cytoplasm;protein kinase inhibitor activity;protein phosphatase inhibitor activity;signal transduction	Protein Kinase,  Tumor Suppressor
157285	PRAGMIN	-	NM_001080826	NP_001074295.1	ENSG00000182319	chr8:8213085 - 8276667	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;transferase activity	Protein Kinase
10935	PRDX3	peroxiredoxin 3	NM_006793	NP_006784.1	ENSG00000165672	chr10:120917981 - 120928292	activation of NF-kappaB transcription factor;alkyl hydroperoxide reductase activity;antioxidant activity;IkappaB kinase complex;mitochondrion;oxidoreductase activity;peroxiredoxin activity;protein kinase binding	Protein Kinase
5562	PRKAA1	protein kinase, AMP-activated, alpha 1 catalytic subunit	NM_206907, NM_006251	NP_996790.3, NP_006242.5	ENSG00000132356	chr5:40798636 - 40834048	activation of MAPK activity;ATP binding;cAMP-dependent protein kinase activity;cholesterol biosynthetic process;eukaryotic elongation factor-2 kinase activator activity;fatty acid biosynthetic process;intracellular;magnesium ion binding;negative regulation of glucosylceramide biosynthetic process;negative regulation of protein biosynthetic process;nucleotide binding;positive regulation of anti-apoptosis;positive regulation of cholesterol biosynthetic process;positive regulation of fatty acid oxidation;posit	Protein Kinase
5563	PRKAA2	protein kinase, AMP-activated, alpha 2 catalytic subunit	NM_006252	NP_006243.2	ENSG00000162409	chr1:56883648 - 56945974	ATP binding;cholesterol biosynthetic process;fatty acid biosynthetic process;magnesium ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein serine/threonine kinase activity;signal transduction;transferase activity	Protein Kinase
5564	PRKAB1	protein kinase, AMP-activated, beta 1 non-catalytic subunit	NM_006253	NP_006244.2	ENSG00000111725	chr12:118590432 - 118602513	carbohydrate metabolic process;fatty acid biosynthetic process;hydrolase activity, hydrolyzing O-glycosyl compounds;nucleus;protein binding;signal transduction	Protein Kinase,  Stability
5565	PRKAB2	protein kinase, AMP-activated, beta 2 non-catalytic subunit	NM_005399	NP_005390.1	ENSG00000131791	chr1:145097767 - 145110347	fatty acid biosynthetic process;protein binding;signal transduction	Protein Kinase
5566	PRKACA	protein kinase, cAMP-dependent, catalytic, alpha	NM_207518, NM_002730	NP_997401.1, NP_002721.1	ENSG00000072062	chr19:14064923 - 14089359	ATP binding;cAMP-dependent protein kinase activity;cAMP-dependent protein kinase complex;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	TNF_alpha_NF_kB,  Protein Kinase
5567	PRKACB	protein kinase, cAMP-dependent, catalytic, beta	NM_207578, NM_182948, NM_002731	NP_997461.1, NP_891993.1, NP_002722.1	ENSG00000142875	chr1:84382632 - 84473576	ATP binding;cAMP-dependent protein kinase activity;cAMP-dependent protein kinase complex;G-protein signaling, coupled to cAMP nucleotide second messenger;magnesium ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein kinase activity;protein serine/threonine kinase activity;signal transduction;transferase activity	Protein Kinase
5568	PRKACG	protein kinase, cAMP-dependent, catalytic, gamma	NM_002732	NP_002723.2	ENSG00000165059	chr9:70817772 - 70818828	ATP binding;cAMP-dependent protein kinase activity;male gonad development;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;spermatogenesis;transferase activity	Protein Kinase
5571	PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	NM_002733	NP_997626.1	ENSG00000181929	chr12:47682948 - 47698790	cAMP-dependent protein kinase activity;fatty acid biosynthetic process;kinase activity;nucleus;protein amino acid phosphorylation;signal transduction;spermatogenesis	Protein Kinase
51422	PRKAG2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit	NM_024429, NM_016203	NP_077747.1, NP_057287.2	ENSG00000106617	chr7:150885219 - 151204638	cellular_component;cholesterol biosynthetic process;fatty acid biosynthetic process;molecular_function	Protein Kinase
53632	PRKAG3	protein kinase, AMP-activated, gamma 3 non-catalytic subunit	NM_017431	NP_059127.2	ENSG00000115592	chr2:219396728 - 219404737	AMP-activated protein kinase activity;fatty acid biosynthetic process;generation of precursor metabolites and energy;glucose transport;glycogen biosynthetic process;protein kinase cascade	Protein Kinase
5575	PRKAR1B	protein kinase, cAMP-dependent, regulatory, type I, beta	NM_002735	NP_002726.1	null	chr7:556592 - 717668	cAMP binding;cAMP-dependent protein kinase complex;cAMP-dependent protein kinase regulator activity;nucleotide binding;protein amino acid phosphorylation;signal transduction	TGFBR,  Protein Kinase
5576	PRKAR2A	protein kinase, cAMP-dependent, regulatory, type II, alpha	NM_004157	NP_004148.1	ENSG00000114302	chr3:48764021 - 48860033	cAMP binding;cAMP-dependent protein kinase complex;cAMP-dependent protein kinase regulator activity;cytoplasm;intracellular signaling cascade;kinase activity;membrane fraction;nucleotide binding;plasma membrane;protein amino acid phosphorylation;signal transduction	TGFBR,  Protein Kinase
5577	PRKAR2B	protein kinase, cAMP-dependent, regulatory, type II, beta	NM_002736	NP_002727.2	ENSG00000005249	chr7:106472588 - 106587263	cAMP binding;cAMP-dependent protein kinase complex;cAMP-dependent protein kinase regulator activity;fatty acid metabolic process;intracellular signaling cascade;learning;nucleotide binding;protein amino acid phosphorylation	Protein Kinase
5578	PRKCA	protein kinase C, alpha	NM_002737	NP_002728.1	ENSG00000154229	chr17:61729431 - 62230617	ATP binding;calcium ion binding;cell surface receptor linked signal transduction;diacylglycerol binding;induction of apoptosis by extracellular signals;intracellular signaling cascade;membrane fraction;nucleotide binding;protein amino acid phosphorylation;protein binding;protein kinase C activity;regulation of progression through cell cycle;transferase activity;zinc ion binding	Alpha6Beta4 Integrin,  EGFR1,  Kit Receptor,  Wnt,  Protein Kinase
5579	PRKCB1	protein kinase C, beta 1	NM_212535, NM_002738	NP_997700.1, NP_002729.2	ENSG00000166501	chr16:23754997 - 24133638	ATP binding;calcium channel regulator activity;calcium ion binding;calcium ion homeostasis;calcium ion transport;cytoplasm;diacylglycerol binding;intracellular signaling cascade;nucleotide binding;nucleus;plasma membrane;protein amino acid phosphorylation;protein binding;protein kinase C activity;transferase activity;zinc ion binding	EGFR1,  Kit Receptor,  TGFBR,  Wnt,  Protein Kinase
5580	PRKCD	protein kinase C, delta	NM_212539	NP_997704.1	ENSG00000163932	chr3:53187478 - 53201322	ATP binding;B cell proliferation;cytoplasm;diacylglycerol binding;diacylglycerol-activated phospholipid-dependent protein kinase C activity;enzyme activator activity;enzyme binding;immunoglobulin mediated immune response;intracellular signaling cascade;membrane;metal ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein C-terminus binding;protein serine/threonine kinase activity;protein stabilization;transferase activity;zinc ion binding	Protein Kinase,  Stability,  Tumor Suppressor
112464	PRKCDBP	protein kinase C, delta binding protein	NM_145040	NP_659477.2	ENSG00000170955	chr11:6296968 - 6298282	kinase activity	Protein Kinase,  Tumor Suppressor
5581	PRKCE	protein kinase C, epsilon	NM_005400	NP_005391.1	ENSG00000171132	chr2:45732743 - 46265524	ATP binding;calcium-independent protein kinase C activity;cytoplasm;diacylglycerol binding;induction of apoptosis;intracellular signaling cascade;membrane fraction;metal ion binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein kinase activity;regulation of peptidyl-tyrosine phosphorylation;signal transducer activity;transferase activity;zinc ion binding	Protein Kinase
5582	PRKCG	protein kinase C, gamma	NM_002739	NP_002730.1	ENSG00000126583	chr19:59077560 - 59101961	ATP binding;calcium ion binding;cell death;diacylglycerol binding;intracellular signaling cascade;negative regulation of protein catabolic process;negative regulation of protein ubiquitination;nucleotide binding;positive regulation of mismatch repair;protein amino acid phosphorylation;protein kinase C activity;transferase activity;zinc ion binding	EGFR1,  TGFBR,  Wnt,  Protein Kinase
5583	PRKCH	protein kinase C, eta	NM_006255	NP_006246.2	ENSG00000027075	chr14:60858572 - 61086302	ATP binding;diacylglycerol binding;intracellular signaling cascade;metal ion binding;nucleotide binding;protein amino acid phosphorylation;protein kinase C activity;transferase activity;zinc ion binding	Protein Kinase
5588	PRKCQ	protein kinase C, theta	NM_006257	NP_006248.1	ENSG00000065675	chr10:6510174 - 6597103	activation of NF-kappaB transcription factor;ATP binding;cytoplasm;diacylglycerol binding;immunological synapse;intracellular;intracellular signaling cascade;magnesium ion binding;nucleotide binding;plasma membrane;positive regulation of interleukin-2 biosynthetic process;positive regulation of T cell proliferation;protein amino acid phosphorylation;protein binding;protein kinase C activity;protein serine/threonine kinase activity;regulation of cell growth;transferase activity;zinc ion binding	Protein Kinase
5589	PRKCSH	protein kinase C substrate 80K-H	NM_002743, NM_001001329	NP_002734.2, NP_001001329.1	ENSG00000130175	chr19:11407938 - 11421227	alpha-glucosidase activity;alpha-glucosidase II complex;calcium ion binding;endoplasmic reticulum;intracellular;molecular_function;protein binding;protein kinase cascade	Protein Kinase
5590	PRKCZ	protein kinase C, zeta	NM_001033582	NP_001028754.1	ENSG00000067606	chr1:1971929 - 2106308	anti-apoptosis;ATP binding;atypical protein kinase C activity;cytoplasm;diacylglycerol binding;intracellular signaling cascade;membrane fraction;metal ion binding;nucleotide binding;plasma membrane;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity;zinc ion binding	Protein Kinase,  Stability
5587	PRKD1	protein kinase D1	NM_002742	NP_002733.2	ENSG00000184304	chr14:29116194 - 29466469	ATP binding;atypical protein kinase C activity;cell proliferation;cytosol;diacylglycerol binding;Golgi apparatus;integral to plasma membrane;intracellular signaling cascade;metal ion binding;nucleotide binding;plasma membrane;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity;zinc ion binding	EGFR1,  Protein Kinase
25865	PRKD2	protein kinase D2	NM_001079882, NM_016457	NP_001073351.1, NP_057541.2	ENSG00000105287	chr19:51869619 - 51911467	ATP binding;diacylglycerol binding;intracellular;intracellular signaling cascade;metal ion binding;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity;zinc ion binding	Protein Kinase
23683	PRKD3	protein kinase D3	NM_005813	NP_005804.1	ENSG00000115825	chr2:37333823 - 37397171	ATP binding;diacylglycerol binding;intracellular signaling cascade;metal ion binding;nucleotide binding;protein amino acid phosphorylation;protein kinase C activation;protein kinase C activity;transferase activity;zinc ion binding	Protein Kinase
5591	PRKDC	protein kinase, DNA-activated, catalytic polypeptide	NM_001081640, NM_006904	NP_001075109.1, NP_008835.5	ENSG00000121031	chr8:48849286 - 49035239	ATP binding;DNA binding;DNA recombination;DNA-dependent protein kinase activity;double-strand break repair via nonhomologous end joining;nucleus;protein binding;protein modification process;transferase activity	Protein Kinase,  Stability
5592	PRKG1	protein kinase, cGMP-dependent, type I	NM_001098512, NM_006258	NP_001091982.1, NP_006249.1	ENSG00000185532	chr10:52421144 - 53723666	actin cytoskeleton organization and biogenesis;ATP binding;cAMP-dependent protein kinase complex;cAMP-dependent protein kinase regulator activity;cGMP binding;cGMP-dependent protein kinase activity;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;regulation of smooth muscle contraction;signal transduction;transferase activity	Protein Kinase
5593	PRKG2	protein kinase, cGMP-dependent, type II	NM_006259	NP_006250.1	ENSG00000138669	chr4:82229885 - 82345225	ATP binding;cGMP binding;cGMP-dependent protein kinase activity;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;regulation of progression through cell cycle;signal transduction;transferase activity	Protein Kinase
5618	PRLR	prolactin receptor	NM_000949	NP_000940.1	ENSG00000113494	chr5:35100947 - 35125479	anti-apoptosis;cell surface;cell surface receptor linked signal transduction;embryo implantation;integral to membrane;lactation;membrane;ornithine decarboxylase activator activity;prolactin receptor activity;protein binding;protein homodimerization activity;receptor activity;steroid biosynthetic process;T cell activation;transmembrane receptor protein tyrosine kinase activation (dimerization);tyrosine phosphorylation of JAK2 protein	Protein Kinase
5629	PROX1	prospero-related homeobox 1	NM_002763	NP_002754.2	ENSG00000117707	chr1:212236501 - 212275800		Protein Kinase,  Tumor Suppressor
8899	PRPF4B	PRP4 pre-mRNA processing factor 4 homolog B (yeast)	NM_003913	NP_003904.3	ENSG00000112739	chr6:3966658 - 4005849	ATP binding;mRNA processing;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;RNA splicing;spliceosome;transferase activity	Protein Kinase
5663	PSEN1	presenilin 1 (Alzheimer disease 3)	NM_000021	NP_000012.1	ENSG00000080815	chr14:72684480 - 72755750	amyloid precursor protein catabolic process;anti-apoptosis;apoptosis;cell adhesion;chromosome organization and biogenesis (sensu Eukaryota);chromosome segregation;endoplasmic reticulum;Golgi apparatus;integral to nuclear inner membrane;integral to plasma membrane;intracellular signaling cascade;kinetochore;membrane;membrane fraction;membrane protein ectodomain proteolysis;mitochondrion;Notch receptor processing;peptidase activity;positive regulation of enzyme activity;protein binding;protein processing;regu	NOTCH,  Protein Kinase,  Stability
5681	PSKH1	protein serine kinase H1	NM_006742	NP_006733.1	ENSG00000159792	chr16:66500153 - 66519046	ATP binding;cellular_component;membrane;nucleotide binding;nucleus;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase
85481	PSKH2	protein serine kinase H2	NM_033126	NP_149117.1	ENSG00000147613	chr8:87129806 - 87150967	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase
5747	PTK2	PTK2 protein tyrosine kinase 2	NM_005607, NM_153831	NP_005598.3, NP_722560.1	ENSG00000169398	chr8:141738746 - 142063392	ATP binding;cytoskeleton;integrin-mediated signaling pathway;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;SH2 domain binding;transferase activity	Alpha6Beta4 Integrin,  TNF_alpha_NF_kB,  Protein Kinase,  Stability,  Tyrosine Kinase,  Entrez Query:Oncogene
2185	PTK2B	PTK2B protein tyrosine kinase 2 beta	NM_173174, NM_173175	NP_775268.1, NP_775267.1	ENSG00000120899	chr8:27311018 - 27371943	apoptosis;ATP binding;cell adhesion;cytoplasm;cytoskeleton;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;positive regulation of cell proliferation;protein amino acid phosphorylation;protein binding;protein complex assembly;protein-tyrosine kinase activity;response to stress;signal complex formation;signal transducer activity;signal transduction;transferase activity	Protein Kinase,  Tyrosine Kinase
5753	PTK6	PTK6 protein tyrosine kinase 6	NM_005975	NP_005966.1	ENSG00000101213	chr20:61631332 - 61639111	ATP binding;intracellular signaling cascade;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;nucleus;protein amino acid phosphorylation;transferase activity	EGFR1,  Protein Kinase,  Tyrosine Kinase
5754	PTK7	PTK7 protein tyrosine kinase 7	NM_002821, NM_152882, NM_152881, NM_152880	NP_002812.2, NP_690621.1, NP_690620.1, NP_690619.1	ENSG00000112655	chr6:43152204 - 43236597	ATP binding;cell adhesion;integral to membrane;integral to plasma membrane;kinase activity;membrane;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase activity;vascular endothelial growth factor receptor activity	Protein Kinase,  Tyrosine Kinase
5788	PTPRC	protein tyrosine phosphatase, receptor type, C	NM_080923, NM_080921, NM_080922, NM_002838	NP_563580.1, NP_563578.1, NP_563579.1, NP_002829.2	ENSG00000081237	chr1:196875027 - 196991933	B cell proliferation;B cell receptor signaling pathway;cell surface receptor linked signal transduction;defense response to virus;focal adhesion;hydrolase activity;integral to plasma membrane;membrane;negative regulation of cytokine and chemokine mediated signaling pathway;negative regulation of protein kinase activity;negative regulation of T cell mediated cytotoxicity;positive regulation of antigen receptor-mediated signaling pathway;positive regulation of protein kinase activity;positive regulation of T 	Phosphatase,  Protein Kinase
5792	PTPRF	protein tyrosine phosphatase, receptor type, F	NM_130440, NM_002840	NP_569707.2, NP_002831.2	ENSG00000142949	chr1:43783333 - 43860261	cell adhesion;hydrolase activity;integral to plasma membrane;membrane;phosphoric monoester hydrolase activity;protein amino acid dephosphorylation;protein binding;protein tyrosine phosphatase activity;receptor activity;transmembrane receptor protein tyrosine phosphatase activity;transmembrane receptor protein tyrosine phosphatase signaling pathway	Phosphatase,  Protein Kinase
5793	PTPRG	protein tyrosine phosphatase, receptor type, G	NM_002841	NP_002832.3	ENSG00000144724	chr3:61523001 - 62254022	carbonate dehydratase activity;hydrolase activity;integral to plasma membrane;membrane;one-carbon compound metabolic process;protein amino acid dephosphorylation;transmembrane receptor protein tyrosine kinase signaling pathway;transmembrane receptor protein tyrosine phosphatase activity;zinc ion binding	Phosphatase,  Protein Kinase,  Tumor Suppressor
5795	PTPRJ	protein tyrosine phosphatase, receptor type, J	NM_001098503, NM_002843	NP_001091973.1, NP_002834.3	ENSG00000149177	chr11:47959040 - 48145490	cell-cell signaling;heart development;hydrolase activity;integral to plasma membrane;membrane;protein amino acid dephosphorylation;transmembrane receptor protein tyrosine kinase signaling pathway;transmembrane receptor protein tyrosine phosphatase activity;vasculogenesis	Phosphatase,  Protein Kinase,  Tumor Suppressor
5796	PTPRK	protein tyrosine phosphatase, receptor type, K	NM_002844	NP_002835.2	ENSG00000152894	chr6:128333064 - 128883196	hydrolase activity;integral to plasma membrane;membrane;phosphoric monoester hydrolase activity;protein amino acid dephosphorylation;protein tyrosine phosphatase activity;receptor activity;transmembrane receptor protein tyrosine phosphatase activity	Phosphatase,  Protein Kinase,  Tumor Suppressor
5801	PTPRR	protein tyrosine phosphatase, receptor type, R	NM_130846, NM_002849	NP_570897.1, NP_002840.1	ENSG00000153233	chr12:69319230 - 69600437	cell surface;hydrolase activity;in utero embryonic development;integral to membrane;membrane;phosphoric monoester hydrolase activity;protein amino acid dephosphorylation;protein kinase binding;protein tyrosine phosphatase activity;receptor activity;transmembrane receptor protein tyrosine phosphatase activity	EGFR1,  Phosphatase,  Protein Kinase
11122	PTPRT	protein tyrosine phosphatase, receptor type, T	NM_007050, NM_133170	NP_008981.4, NP_573400.3	ENSG00000196090	chr20:40142932 - 41251787	hydrolase activity;integral to membrane;integral to plasma membrane;membrane;protein amino acid dephosphorylation;protein binding;protein tyrosine phosphatase activity;receptor activity;transmembrane receptor protein tyrosine kinase signaling pathway;transmembrane receptor protein tyrosine phosphatase activity	Phosphatase,  Protein Kinase
22827	PUF60	-	NM_014281, NM_078480	NP_055096.2, NP_510965.1	ENSG00000179950	chr8:144970677 - 144983461	nucleic acid binding;nucleotide binding;protein binding;ribonucleoprotein complex	Protein Kinase
54899	PXK	PX domain containing serine/threonine kinase	NM_017771	NP_060241.2	ENSG00000168297	chr3:58293755 - 58385727	actin binding;ATP binding;cell communication;cytoplasm;nucleotide binding;phosphoinositide binding;protein amino acid phosphorylation;protein binding;protein kinase activity;regulation of synaptic transmission	Protein Kinase
260434	PYDC1	PYD (pyrin domain) containing 1	NM_152901	NP_690865.1	ENSG00000169900	chr16:31135580 - 31135850	caspase activity;proteolysis	Protein Kinase
23132	RAD54L2	RAD54-like 2 (S. cerevisiae)	NM_015106	NP_055921.2	ENSG00000164080	chr3:51636793 - 51672476	ATP binding;DNA binding;helicase activity	Androgen Receptor,  Protein Kinase
5883	RAD9A	RAD9 homolog A (S. pombe)	NM_004584	NP_004575.1	ENSG00000172613	chr11:66916091 - 66921606	3'-5' exonuclease activity;cell cycle checkpoint;cytoplasm;DNA damage checkpoint;DNA repair;DNA replication checkpoint;exodeoxyribonuclease III activity;histone deacetylase binding;hydrolase activity;nucleus;positive regulation of apoptosis;protein binding;protein kinase binding;SH3 domain binding	Protein Kinase,  Stability
5891	RAGE	renal tumor antigen	NM_014226	NP_055041.1	ENSG00000080823	chr14:101765378 - 101841058	ATP binding;cytoplasm;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;signal transduction;transferase activity	Protein Kinase
2889	RAPGEF1	Rap guanine nucleotide exchange factor (GEF) 1	NM_005312, NM_198679	NP_005303.2, NP_941372.1	ENSG00000107263	chr9:133444704 - 133574891	guanyl-nucleotide exchange factor activity;intracellular;protein binding;regulation of small GTPase mediated signal transduction;signal transduction;small GTPase mediated signal transduction;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Entrez Query:Oncogene
10411	RAPGEF3	Rap guanine nucleotide exchange factor (GEF) 3	NM_001098531	NP_001092001.1, NP_006096.2	ENSG00000079337	chr12:46417616 - 46438606	cAMP binding;cAMP-dependent protein kinase complex;cAMP-dependent protein kinase regulator activity;cell proliferation;guanyl-nucleotide exchange factor activity;intracellular;membrane fraction;nucleotide binding;protein amino acid phosphorylation;regulation of small GTPase mediated signal transduction	Protein Kinase
11069	RAPGEF4	Rap guanine nucleotide exchange factor (GEF) 4	NM_001100397, NM_007023	NP_001093867.1, NP_008954.2	ENSG00000091428	chr2:173308957 - 173624741	cAMP binding;cAMP-dependent protein kinase complex;cAMP-dependent protein kinase regulator activity;exocytosis;G-protein coupled receptor protein signaling pathway;guanyl-nucleotide exchange factor activity;intracellular;membrane fraction;nucleotide binding;protein amino acid phosphorylation;protein binding;regulation of small GTPase mediated signal transduction	Protein Kinase
115727	RASGRP4	RAS guanyl releasing protein 4	NM_170604	NP_733749.1	ENSG00000171777	chr19:43592519 - 43608571	calcium ion binding;cell growth;cell proliferation;diacylglycerol binding;GTP-dependent protein binding;guanyl-nucleotide exchange factor activity;intracellular;membrane fraction;myeloid cell differentiation;phospholipase C activation;plasma membrane;positive regulation of Ras protein signal transduction;Ras guanyl-nucleotide exchange factor activity;regulation of G-protein coupled receptor protein signaling pathway;regulation of small GTPase mediated signal transduction;response to extracellular stimulus;s	Protein Kinase
5925	RB1	retinoblastoma 1 (including osteosarcoma)	NM_000321	NP_000312.2	ENSG00000139687	chr13:47776049 - 47952208	androgen receptor binding;androgen receptor signaling pathway;cell cycle;cell cycle checkpoint;chromatin;chromatin modification;G1 phase;kinase binding;M phase;molecular_function;negative regulation of cell growth;negative regulation of progression through cell cycle;negative regulation of protein kinase activity;negative regulation of transcription from RNA polymerase II promoter;nucleus;PML body;positive regulation of transcription, DNA-dependent;protein binding;regulation of lipid kinase activity;regulat	Androgen Receptor,  ID,  TGFBR,  Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
10616	RBCK1	RanBP-type and C3HC4-type zinc finger containing 1	NM_006462, NM_031229	NP_006453.1, NP_112506.2	ENSG00000125826	chr20:337401 - 359074	intracellular;metal ion binding;protein binding;protein modification process;ubiquitin cycle;zinc ion binding	Protein Kinase
5970	RELA	v-rel reticuloendotheliosis viral oncogene homolog A, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3, p65 (avian)	NM_021975	NP_068810.3	ENSG00000173039	chr11:65178424 - 65186879	activation of NF-kappaB transcription factor;anti-apoptosis;cellular defense response;cytokine and chemokine mediated signaling pathway;cytoplasm;defense response to virus;hair follicle development;identical protein binding;inflammatory response;negative regulation of protein catabolic process;NF-kappaB binding;nucleus;organ morphogenesis;phosphate binding;positive regulation of I-kappaB kinase/NF-kappaB cascade;positive regulation of interleukin-12 biosynthetic process;positive regulation of transcription,	Androgen Receptor,  NOTCH,  TNF_alpha_NF_kB,  Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
5649	RELN	reelin	NM_005045, NM_173054	NP_005036.2, NP_774959.1	ENSG00000189056	chr7:102900494 - 103417039	cell adhesion;extracellular space;multicellular organismal development;peptidase activity;protein binding;proteinaceous extracellular matrix;serine-type endopeptidase activity	Protein Kinase
5979	RET	ret proto-oncogene	NM_020630, NM_020975	NP_065681.1, NP_066124.1	ENSG00000165731	chr10:42892712 - 42943723	ATP binding;calcium ion binding;cell surface receptor linked signal transduction;homophilic cell adhesion;integral to membrane;kinase activity;membrane;nucleotide binding;posterior midgut development;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;signal transduction;transferase activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Translocation
253260	RICTOR	-	NM_152756	NP_689969.2	ENSG00000164327	chr5:38978162 - 39110236		Protein Kinase
83732	RIOK1	RIO kinase 1 (yeast)	NM_153005	NP_694550.1	ENSG00000124784	chr6:7335234 - 7362673	ATP binding;chromosome;chromosome, telomeric region;kinase activity;nucleotide binding;protein serine/threonine kinase activity;transferase activity	Protein Kinase
55781	RIOK2	RIO kinase 2 (yeast)	NM_018343	NP_060813.1	ENSG00000058729	chr5:96524520 - 96544651	ATP binding;kinase activity;nucleotide binding;protein serine/threonine kinase activity;transferase activity	Protein Kinase
8737	RIPK1	receptor (TNFRSF)-interacting serine-threonine kinase 1	NM_003804	NP_003795.2	ENSG00000137275	chr6:3022056 - 3058572	apoptosis;ATP binding;nucleotide binding;positive regulation of I-kappaB kinase/NF-kappaB cascade;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transducer activity;signal transduction;transferase activity	EGFR1,  TNF_alpha_NF_kB,  Protein Kinase
8767	RIPK2	receptor-interacting serine-threonine kinase 2	NM_003821	NP_003812.1	ENSG00000104312	chr8:90839423 - 90871785	activation of NF-kappaB transcription factor;ATP binding;CARD domain binding;inflammatory response;intracellular;LIM domain binding;nucleotide binding;positive regulation of apoptosis;positive regulation of I-kappaB kinase/NF-kappaB cascade;protein amino acid phosphorylation;protein binding;protein kinase activity;protein serine/threonine kinase activity;receptor activity;signal transducer activity;signal transduction;T cell proliferation;transferase activity	TNF_alpha_NF_kB,  Protein Kinase,  Tyrosine Kinase
11035	RIPK3	receptor-interacting serine-threonine kinase 3	NM_006871	NP_006862.2	ENSG00000129465	chr14:23875220 - 23878872	apoptosis;ATP binding;induction of apoptosis by extracellular signals;nucleotide binding;protein amino acid phosphorylation;protein modification process;protein serine/threonine kinase activity;protein-tyrosine kinase activity;signal transduction;transcription coactivator activity;transferase activity	TNF_alpha_NF_kB,  Protein Kinase
54101	RIPK4	receptor-interacting serine-threonine kinase 4	NM_020639	NP_065690.2	ENSG00000183421	chr21:42034066 - 42060270	ATP binding;cellular_component;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;receptor activity;transferase activity	Protein Kinase
25778	RIPK5	receptor interacting protein kinase 5	NM_015375, NM_199462	NP_056190.1, NP_955749.1	ENSG00000133059	chr1:203383308 - 203447286	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Protein Kinase
6041	RNASEL	ribonuclease L (2',5'-oligoisoadenylate synthetase-dependent)	NM_021133	NP_066956.1	ENSG00000135828	chr1:180811149 - 180822564	ATP binding;cellular_component;endoribonuclease activity, producing 5'-phosphomonoesters;hydrolase activity;metal ion binding;mRNA processing;protein amino acid phosphorylation;protein kinase activity;RNA binding;zinc ion binding	Protein Kinase,  Tumor Suppressor
