Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
6184	RPN1	ribophorin I	NM_002950	NP_002941.1	ENSG00000163902	chr3:129821943 - 129852333	dolichyl-diphosphooligosaccharide-protein glycotransferase activity;endoplasmic reticulum;integral to membrane;membrane;oligosaccharyl transferase complex;protein amino acid glycosylation;protein amino acid N-linked glycosylation via asparagine;RNA binding;rough endoplasmic reticulum membrane;transferase activity	Futreal et al 2004,  Mitelman 2000,  Translocation
6204	RPS10	ribosomal protein S10	NM_001014	NP_001005.1	ENSG00000124614	chr6:34493260 - 34500976	cytosolic small ribosomal subunit (sensu Eukaryota);ribonucleoprotein complex;RNA binding;structural constituent of ribosome;translation	Mitelman 2000
861	RUNX1	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)	NM_001754, NM_001001890, NM_001122607	NP_001745.2, NP_001001890.1, NP_001116079.1	ENSG00000159216	chr21:35086301 - 35343066	ATP binding;biological_process;cellular_component;chloride ion binding;hemopoiesis;molecular_function;multicellular organismal development;nucleus;positive regulation of angiogenesis;positive regulation of granulocyte differentiation;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of transcription, DNA-dependent;transcription;transcription factor activity;transcriptional activator activity	Androgen Receptor,  Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
862	RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	NM_175634, NM_004349, NM_175636	NP_783552.1, NP_004340.1, NP_783554.1	ENSG00000079102	chr8:93041645 - 93157456	fat cell differentiation;generation of precursor metabolites and energy;metal ion binding;nucleus;protein binding;protein homodimerization activity;regulation of DNA binding;regulation of transcription, DNA-dependent;transcription;transcription factor activity;transcriptional repressor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
10801	SEPT9	septin 9	NM_001113494, NM_001113495, NM_006640, NM_001113491, NM_001113496, NM_001113492, NM_001113493	NP_001106966.1, NP_001106967.1, NP_006631.2, NP_001106963.1, NP_001106968.1, NP_001106964.1, NP_001106965.1	ENSG00000184640	chr17:72789212 - 73006335	cell cycle;cell division;cytoplasm;GTP binding;GTPase activity;membrane;microtubule;negative regulation of progression through cell cycle;nucleotide binding;perinuclear region of cytoplasm;protein binding;protein heterooligomerization;stress fiber	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
6421	SFPQ	splicing factor proline/glutamine-rich (polypyrimidine tract binding protein associated)	NM_005066	NP_005057.1	ENSG00000116560	chr1:35422643 - 35431237	DNA binding;DNA recombination;DNA repair;mRNA processing;nucleotide binding;nucleus;protein binding;regulation of transcription, DNA-dependent;RNA binding;RNA splicing;transcription	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
6428	SFRS3	splicing factor, arginine/serine-rich 3	NM_003017	NP_003008.1	ENSG00000112081	chr6:36672517 - 36677744	mRNA processing;nucleotide binding;nucleus;protein binding;RNA binding;RNA splicing	Futreal et al 2004,  Mitelman 2000,  Translocation
6455	SH3GL1	SH3-domain GRB2-like 1	NM_003025	NP_003016.1	ENSG00000141985	chr19:4312596 - 4351365	central nervous system development;cytoplasm;protein binding;signal transduction	Futreal et al 2004,  Mitelman 2000,  Translocation
6760	SS18	synovial sarcoma translocation, chromosome 18	NM_005637, NM_001007559	NP_005628.2, NP_001007560.1	ENSG00000141380	chr18:21852315 - 21924531	nucleus	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Entrez Query:Oncogene,  Translocation
26039	SS18L1	synovial sarcoma translocation gene on chromosome 18-like 1	NM_198935	NP_945173.1	ENSG00000184402	chr20:60152271 - 60187659	protein binding	Futreal et al 2004,  Mitelman 2000,  Translocation
6756	SSX1	synovial sarcoma, X breakpoint 1	NM_005635	NP_005626.1	ENSG00000126752	chrX:48001620 - 48010766	intracellular;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;transcription corepressor activity	Futreal et al 2004,  Mitelman 2000,  Translocation
6757	SSX2	synovial sarcoma, X breakpoint 2	NM_003147, NM_175698	NP_003138.3, NP_783629.1	ENSG00000157950	chrX:52743803 - 52751524	cellular_component;intracellular;nucleic acid binding;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription	Futreal et al 2004,  Mitelman 2000,  Translocation
6759	SSX4	synovial sarcoma, X breakpoint 4	NM_001034832, NM_001040612	NP_005627.1, NP_783856.1	ENSG00000198946	chrX:48147841 - 48155758	intracellular;nucleic acid binding;regulation of transcription, DNA-dependent;transcription	Futreal et al 2004,  Mitelman 2000,  Translocation
6491	STIL	SCL/TAL1 interrupting locus	NM_003035, NM_001048166	NP_003026.2, NP_001041631.1	ENSG00000123473	chr1:47489394 - 47548578	cell proliferation;multicellular organismal development	Futreal et al 2004,  Mitelman 2000,  Translocation
23512	SUZ12	suppressor of zeste 12 homolog (Drosophila)	NM_015355	NP_056170.2	ENSG00000178691	chr17:27288378 - 27350135	chromatin binding;chromatin modification;ESC/E(Z) complex;histone methylation;histone methyltransferase activity;histone ubiquitination;intracellular;metal ion binding;negative regulation of transcription from RNA polymerase II promoter;nucleic acid binding;nucleus;positive regulation of cell proliferation;regulation of transcription, DNA-dependent;sex chromatin;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
6850	SYK	spleen tyrosine kinase	NM_003177	NP_003168.2	ENSG00000165025	chr9:92646001 - 92697703	activation of JNK activity;ATP binding;B cell receptor complex;B cell receptor signaling pathway;cell proliferation;cytoplasm;enzyme linked receptor protein signaling pathway;integrin binding;integrin-mediated signaling pathway;intracellular signaling cascade;leukocyte adhesion;leukotriene biosynthetic process;neutrophil chemotaxis;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;organ morphogenesis;peptidyl-tyrosine phosphorylation;positive regulation of alpha-beta T cell different	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Translocation
8148	TAF15	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 68kDa	NM_003487, NM_139215	NP_003478.1, NP_631961.1	ENSG00000172660	chr17:31160686 - 31198062	DNA binding;intracellular;metal ion binding;nucleus;RNA polymerase II transcription factor activity;single-stranded DNA binding;single-stranded RNA binding;transcription factor TFIID complex;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
6886	TAL1	T-cell acute lymphocytic leukemia 1	NM_003189	NP_003180.1	ENSG00000162367	chr1:47457978 - 47464147	cell fate commitment;cell proliferation;DNA binding;erythrocyte differentiation;hemopoiesis;multicellular organismal development;nucleus;protein binding;regulation of transcription;regulation of transcription, DNA-dependent;transcription regulator activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
6887	TAL2	T-cell acute lymphocytic leukemia 2	NM_005421	NP_005412.1	ENSG00000186051	chr9:107464598 - 107464925	DNA binding;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription regulator activity	Futreal et al 2004,  Mitelman 2000,  Translocation
6917	TCEA1	transcription elongation factor A (SII), 1	NM_006756, NM_201437	NP_006747.1, NP_958845.1	ENSG00000187735	chr8:55043216 - 55097238	DNA binding;erythrocyte differentiation;general RNA polymerase II transcription factor activity;metal ion binding;nucleoplasm;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;RNA elongation;translation elongation factor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
6938	TCF12	transcription factor 12 (HTF4, helix-loop-helix transcription factors 4)	NM_207037, NM_207038, NM_207040	NP_996920.1, NP_996921.1, NP_996923.1	ENSG00000140262	chr15:54999403 - 55362077	DNA binding;immune response;intracellular;multicellular organismal development;muscle development;nucleus;regulation of transcription;regulation of transcription from RNA polymerase II promoter;RNA polymerase II transcription factor activity;transcription regulator activity	Futreal et al 2004,  Mitelman 2000,  Translocation
6929	TCF3	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	NM_003200	NP_003191.1	ENSG00000071564	chr19:1562705 - 1601247	B cell lineage commitment;nucleus;positive regulation of transcription, DNA-dependent;protein binding;protein heterodimerization activity;protein homodimerization activity;regulation of transcription;transcription factor activity;transcription regulator activity	ID,  NOTCH,  Wnt,  Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
8115	TCL1A	T-cell leukemia/lymphoma 1A	NM_001098725	NP_068801.1	ENSG00000100721	chr14:95247844 - 95250156	cell cortex;endoplasmic reticulum;microsome;multicellular organismal development;pronucleus;protein binding	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Entrez Query:Oncogene,  Translocation
27004	TCL6	T-cell leukemia/lymphoma 6	NM_014418, NM_020552, NM_020554, NM_020553	NP_065575.1, NP_065577.2, NP_065579.2, NP_065578.2	ENSG00000187621	chr14:95201112 - 95204587	biological_process;cellular_component;molecular_function	Futreal et al 2004,  Mitelman 2000,  Translocation
6988	TCTA	T-cell leukemia translocation altered gene	NM_022171	NP_071503.1	ENSG00000145022	chr3:49424863 - 49427299		Mitelman 2000
80312	TET1	CXXC finger 6	NM_030625	NP_085128.2	ENSG00000138336	chr10:70002101 - 70121577	DNA binding;metal ion binding;nucleus;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
7030	TFE3	transcription factor binding to IGHM enhancer 3	NM_006521	NP_006512.2	ENSG00000068323	chrX:48774612 - 48787696	nucleus;protein binding;regulation of transcription, DNA-dependent;transcription factor activity;transcription from RNA polymerase II promoter	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
7942	TFEB	transcription factor EB	NM_007162	NP_009093.1	ENSG00000112561	chr6:41760314 - 41766929	nucleus;positive regulation of transcription, DNA-dependent;regulation of transcription;transcription factor activity;transcription factor complex;transcription regulator activity	Futreal et al 2004,  Hahn and Weinberg 2002,  Mitelman 2000,  Translocation
10342	TFG	TRK-fused gene	NM_006070	NP_006061.2	ENSG00000114354	chr3:101915219 - 101950065	ATP binding;cytoplasm;identical protein binding;membrane;positive regulation of I-kappaB kinase/NF-kappaB cascade;protein amino acid phosphorylation;signal transducer activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
29844	TFPT	TCF3 (E2A) fusion partner (in childhood Leukemia)	NM_013342	NP_037474.1	ENSG00000105619	chr19:59302168 - 59310461	nucleus	Futreal et al 2004,  Mitelman 2000,  Translocation
3195	TLX1	T-cell leukemia homeobox 1	NM_005521	NP_005512.1	ENSG00000107807	chr10:102881288 - 102886660	cell fate commitment;central nervous system development;multicellular organismal development;neuron differentiation;nucleus;organ formation;positive regulation of cell proliferation;positive regulation of transcription from RNA polymerase II promoter;protein heterodimerization activity;regulation of transcription, DNA-dependent;sequence-specific DNA binding;spleen development;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Entrez Query:Oncogene,  Translocation
30012	TLX3	T-cell leukemia homeobox 3	NM_021025	NP_066305.2	ENSG00000164438	chr5:170668974 - 170671208	central nervous system development;multicellular organismal development;negative regulation of neuron differentiation;neuron differentiation;neuron fate specification;neuron migration;nucleus;protein binding;regulation of transcription, DNA-dependent;respiratory gaseous exchange;sequence-specific DNA binding;transcription factor activity	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Translocation
608	TNFRSF17	tumor necrosis factor receptor superfamily, member 17	NM_001192	NP_001183.2	ENSG00000048462	chr16:11966682 - 11969205	biological_process;cell proliferation;cellular_component;immune response;integral to membrane;molecular_function;multicellular organismal development;plasma membrane;protein binding;receptor activity;signal transduction	Futreal et al 2004,  Mitelman 2000,  Translocation
7150	TOP1	topoisomerase (DNA) I	NM_003286	NP_003277.1	ENSG00000198900	chr20:39091121 - 39185351	chromatin binding;chromosome;cytoplasm;DNA replication;DNA topoisomerase (ATP-hydrolyzing) activity;DNA topoisomerase type I activity;DNA topological change;embryonic cleavage;nucleolus;nucleoplasm;nucleus;perikaryon;protein binding	Futreal et al 2004,  Mitelman 2000,  Translocation
7170	TPM3	tropomyosin 3	NM_001043353, NM_001043352, NM_153649, NM_152263, NM_001043351	NP_001036818.1, NP_001036817.1, NP_705935.1, NP_689476.2, NP_001036816.1	ENSG00000143549	chr1:152407036 - 152431118	actin binding;cell motility;cytoskeleton;molecular_function;muscle thin filament tropomyosin;protein binding;regulation of muscle contraction	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
7171	TPM4	tropomyosin 4	NM_003290	NP_003281.1	ENSG00000167460	chr19:16048375 - 16073156	actin binding;cell motility;cytoskeleton;muscle thin filament tropomyosin;structural constituent of muscle	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
7175	TPR	translocated promoter region (to activated MET oncogene)	NM_003292	NP_003283.2	ENSG00000047410	chr1:184549725 - 184610783	cytoplasm;nuclear envelope;nuclear pore;nucleus;protein import into nucleus;transport	Futreal et al 2004,  Mitelman 2000,  Entrez Query:Oncogene,  Translocation
8805	TRIM24	tripartite motif-containing 24	NM_015905, NM_003852	NP_056989.2, NP_003843.3	ENSG00000122779	chr7:137795833 - 137920236	DNA binding;intracellular;metal ion binding;nucleus;receptor binding;regulation of transcription, DNA-dependent;specific RNA polymerase II transcription factor activity;transcription;transcription coactivator activity;transcription from RNA polymerase II promoter;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Translocation
51592	TRIM33	tripartite motif-containing 33	NM_033020, NM_015906	NP_148980.2, NP_056990.3	ENSG00000197323	chr1:114741792 - 114855220	DNA binding;intracellular;metal ion binding;negative regulation of transcription;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
9321	TRIP11	thyroid hormone receptor interactor 11	NM_004239	NP_004230.2	ENSG00000100815	chr14:91505769 - 91575782	intracellular;protein binding;ribosome;structural constituent of ribosome;transcription coactivator activity;transcription from RNA polymerase II promoter;translation	Futreal et al 2004,  Mitelman 2000,  Translocation
150465	TTL	tubulin tyrosine ligase	NM_153712	NP_714923.1	ENSG00000114999	chr2:112956392 - 113002843	ligase activity;magnesium ion binding;microtubule cytoskeleton organization and biogenesis;potassium ion binding;protein modification process;regulation of axon extension;tubulin-tyrosine ligase activity	Futreal et al 2004,  Mitelman 2000,  Translocation
7468	WHSC1	Wolf-Hirschhorn syndrome candidate 1	NM_133334, NM_133335, NM_007331	NP_579889.1, NP_579890.1, NP_015627.1	ENSG00000109685	chr4:1872179 - 1950434	anatomical structure morphogenesis;chromatin modification;DNA binding;histone-lysine N-methyltransferase activity;metal ion binding;methyltransferase activity;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription;transferase activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
7490	WT1	Wilms tumor 1	NM_000378, NM_024424, NM_024426, NM_024425	NP_000369.3, NP_077742.2, NP_077744.3, NP_077743.2	ENSG00000184937	chr11:32367179 - 32413467	cell cycle;intracellular;metal ion binding;negative regulation of progression through cell cycle;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;transcription factor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
7704	ZBTB16	zinc finger and BTB domain containing 16	NM_001018011	NP_005997.2	ENSG00000109906	chr11:113439232 - 113626487	apoptosis;central nervous system development;DNA binding;intracellular;mesonephros development;metal ion binding;myeloid cell differentiation;negative regulation of myeloid cell differentiation;negative regulation of transcription, DNA-dependent;nuclear speck;nucleus;PML body;protein homodimerization activity;specific transcriptional repressor activity;transcription;transcriptional repressor complex;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
7750	ZMYM2	zinc finger, MYM-type 2	NM_197968, NM_003453	NP_932072.1, NP_003444.1	null	chr13:19465212 - 19558154	biological_process;cellular_component;nucleus;oxidoreductase activity;protein binding;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
55422	ZNF331	zinc finger protein 331	NM_018555	NP_061025.5	ENSG00000130844	chr19:58764442 - 58773018	DNA binding;intracellular;metal ion binding;nucleus;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
171017	ZNF384	zinc finger protein 384	NM_133476, NM_001039920, NM_001039919	NP_597733.2, NP_001035009.1, NP_001035008.1	ENSG00000126746	chr12:6647140 - 6658947	DNA binding;intracellular;metal ion binding;nervous system development;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
